lumi,u-10_v-8,u-10_v-7,u-10_v-6,u-10_v-5,u-10_v-4,u-10_v-3,u-10_v-2,u-9_v-9,u-9_v-8,u-9_v-7,u-9_v-6,u-9_v-5,u-9_v-4,u-9_v-3,u-9_v-2,u-9_v-1,u-9_v0,u-8_v-10,u-8_v-9,u-8_v-8,u-8_v-7,u-8_v-6,u-8_v-5,u-8_v-4,u-8_v-3,u-8_v-2,u-8_v-1,u-8_v0,u-8_v1,u-8_v2,u-7_v-10,u-7_v-9,u-7_v-8,u-7_v-7,u-7_v-6,u-7_v-5,u-7_v-4,u-7_v-3,u-7_v-2,u-7_v-1,u-7_v0,u-7_v1,u-7_v2,u-7_v3,u-6_v-10,u-6_v-9,u-6_v-8,u-6_v-7,u-6_v-6,u-6_v-5,u-6_v-4,u-6_v-3,u-6_v-2,u-6_v-1,u-6_v0,u-6_v1,u-6_v2,u-6_v3,u-6_v4,u-5_v-10,u-5_v-9,u-5_v-8,u-5_v-7,u-5_v-6,u-5_v-5,u-5_v-4,u-5_v-3,u-5_v-2,u-5_v-1,u-5_v0,u-5_v1,u-5_v2,u-5_v3,u-5_v4,u-5_v5,u-4_v-10,u-4_v-9,u-4_v-8,u-4_v-7,u-4_v-6,u-4_v-5,u-4_v-4,u-4_v-3,u-4_v-2,u-4_v-1,u-4_v0,u-4_v1,u-4_v2,u-4_v3,u-4_v4,u-4_v5,u-4_v6,u-3_v-10,u-3_v-9,u-3_v-8,u-3_v-7,u-3_v-6,u-3_v-5,u-3_v-4,u-3_v-3,u-3_v-2,u-3_v-1,u-3_v0,u-3_v1,u-3_v2,u-3_v3,u-3_v4,u-3_v5,u-3_v6,u-3_v7,u-2_v-10,u-2_v-9,u-2_v-8,u-2_v-7,u-2_v-6,u-2_v-5,u-2_v-4,u-2_v-3,u-2_v-2,u-2_v-1,u-2_v0,u-2_v1,u-2_v2,u-2_v3,u-2_v4,u-2_v5,u-2_v6,u-2_v7,u-2_v8,u-1_v-9,u-1_v-8,u-1_v-7,u-1_v-6,u-1_v-5,u-1_v-4,u-1_v-3,u-1_v-2,u-1_v1,u-1_v2,u-1_v3,u-1_v4,u-1_v5,u-1_v6,u-1_v7,u-1_v8,u0_v-9,u0_v-8,u0_v-7,u0_v-6,u0_v-5,u0_v-4,u0_v-3,u0_v-2,u0_v2,u0_v3,u0_v4,u0_v5,u0_v6,u0_v7,u0_v8,u0_v9,u1_v-8,u1_v-7,u1_v-6,u1_v-5,u1_v-4,u1_v-3,u1_v-2,u1_v-1,u1_v2,u1_v3,u1_v4,u1_v5,u1_v6,u1_v7,u1_v8,u1_v9,u2_v-8,u2_v-7,u2_v-6,u2_v-5,u2_v-4,u2_v-3,u2_v-2,u2_v-1,u2_v0,u2_v1,u2_v2,u2_v3,u2_v4,u2_v5,u2_v6,u2_v7,u2_v8,u2_v9,u2_v10,u3_v-7,u3_v-6,u3_v-5,u3_v-4,u3_v-3,u3_v-2,u3_v-1,u3_v0,u3_v1,u3_v2,u3_v3,u3_v4,u3_v5,u3_v6,u3_v7,u3_v8,u3_v9,u3_v10,u4_v-6,u4_v-5,u4_v-4,u4_v-3,u4_v-2,u4_v-1,u4_v0,u4_v1,u4_v2,u4_v3,u4_v4,u4_v5,u4_v6,u4_v7,u4_v8,u4_v9,u4_v10,u5_v-5,u5_v-4,u5_v-3,u5_v-2,u5_v-1,u5_v0,u5_v1,u5_v2,u5_v3,u5_v4,u5_v5,u5_v6,u5_v7,u5_v8,u5_v9,u5_v10,u6_v-4,u6_v-3,u6_v-2,u6_v-1,u6_v0,u6_v1,u6_v2,u6_v3,u6_v4,u6_v5,u6_v6,u6_v7,u6_v8,u6_v9,u6_v10,u7_v-3,u7_v-2,u7_v-1,u7_v0,u7_v1,u7_v2,u7_v3,u7_v4,u7_v5,u7_v6,u7_v7,u7_v8,u7_v9,u7_v10,u8_v-2,u8_v-1,u8_v0,u8_v1,u8_v2,u8_v3,u8_v4,u8_v5,u8_v6,u8_v7,u8_v8,u8_v9,u8_v10,u9_v0,u9_v1,u9_v2,u9_v3,u9_v4,u9_v5,u9_v6,u9_v7,u9_v8,u9_v9,u10_v2,u10_v3,u10_v4,u10_v5,u10_v6,u10_v7,u10_v8
93,0.050724637,0.10869565,0.18115942,0.1521739,0.26811594,0.13043478,0.028985508,0.014492754,0.20289855,0.3043478,0.42028984,0.34057972,0.5942029,0.32608697,0.23188406,0.16666667,0.057971016,0.007246377,0.19565217,0.3115942,0.3043478,0.3188406,0.442029,0.41304347,0.5217391,0.557971,0.3043478,0.1884058,0.123188406,0.04347826,0.08695652,0.29710144,0.48550725,0.4710145,0.60144925,0.6666667,0.6666667,0.71014494,0.5652174,0.557971,0.36231884,0.26811594,0.21014492,0.06521739,0.10144927,0.3115942,0.45652175,0.557971,0.71014494,0.8623188,0.33333334,0.7111111,0.7,0.92753625,0.64492756,0.65217394,0.29710144,0.26086956,0.14492753,0.18115942,0.3768116,0.54347825,0.5942029,0.7536232,0.6666667,0.8699418,0.8915933,0.86053455,0.86770195,1.0,0.81884056,0.557971,0.35507247,0.39130434,0.0942029,0.23913044,0.42753622,0.38405797,0.6956522,0.0,0.9051814,0.8890548,0.9386292,0.91548455,0.90249366,0.88009554,0.8718829,0.6,0.5869565,0.5072464,0.3768116,0.0942029,0.10869565,0.33333334,0.4710145,0.79710144,0.5222222,0.8721816,0.92907274,0.9720771,0.9681947,0.9728237,0.9368374,0.92056143,0.8809915,0.36666667,0.5362319,0.54347825,0.21014492,0.10869565,0.007246377,0.34057972,0.3768116,0.76086956,0.7,0.8723309,0.90966105,1.0,0.47618335,0.01269225,0.47140512,0.9905928,0.90174705,0.8802449,0.25555557,0.5942029,0.45652175,0.2826087,0.036231883,0.21014492,0.39855072,0.5797101,1.0,0.86053455,0.90234435,0.9658056,0.010303121,0.0,0.98297745,0.8932358,0.8794983,1.0,0.48550725,0.3768116,0.20289855,0.014492754,0.3115942,0.39130434,0.95652175,0.9,0.8859191,0.93609077,0.46169928,0.5003733,0.92787814,0.87442136,0.3888889,0.71014494,0.6376812,0.20289855,0.014492754,0.13043478,0.3188406,0.4347826,0.8768116,0.8838286,0.91638047,0.96311784,0.0074660294,0.018217113,0.9943258,0.9048828,0.851426,0.9710145,0.51449275,0.2173913,0.19565217,0.007246377,0.22463769,0.5289855,0.7536232,0.044444446,0.88815886,0.91623116,0.9667015,0.45423323,0.0203076,0.47304764,0.9877557,0.9189189,0.8797969,0.9222222,0.76086956,0.44927537,0.3188406,0.007246377,0.04347826,0.24637681,0.42753622,0.6956522,0.6,0.90846646,0.9093624,0.94982827,0.96401376,0.9817829,0.94967896,0.90204567,0.88920414,0.2888889,0.6594203,0.57246375,0.26811594,0.08695652,0.17391305,0.2173913,0.46376812,0.557971,0.37777779,0.870987,0.8621771,0.9311632,0.94863373,0.9165298,0.89443034,0.89398235,0.11111111,0.8623188,0.44927537,0.35507247,0.20289855,0.13043478,0.2826087,0.47826087,0.6086956,0.73188406,0.6666667,0.88950276,0.84829026,0.9123488,0.88950276,0.2777778,0.9492754,0.7753623,0.442029,0.2753623,0.1594203,0.16666667,0.35507247,0.47826087,0.615942,0.81884056,0.8115942,0.47777778,0.35555556,0.7,0.8115942,0.615942,0.5289855,0.33333334,0.3115942,0.22463769,0.10869565,0.23188406,0.3768116,0.42753622,0.54347825,0.5869565,0.92753625,0.82608694,0.6594203,0.5362319,0.2173913,0.3115942,0.1884058,0.10144927,0.0,0.22463769,0.3043478,0.36956522,0.39130434,0.5362319,0.48550725,0.41304347,0.36231884,0.36956522,0.42753622,0.16666667,0.036231883,0.057971016,0.23188406,0.22463769,0.26086956,0.28985506,0.442029,0.29710144,0.21014492,0.0942029,0.04347826,0.014492754,0.04347826,0.14492753,0.07971015,0.11594203,0.1521739,0.0
878,0.012658228,0.14556962,0.20253165,0.094936706,0.20886075,0.15189873,0.03164557,0.03797468,0.10759494,0.20253165,0.2721519,0.25316456,0.39873418,0.24050634,0.18987341,0.16455697,0.012658228,0.006329114,0.11392405,0.30379745,0.29746836,0.30379745,0.44936708,0.46835443,0.49367088,0.31012657,0.37974682,0.30379745,0.20886075,0.01898734,0.050632913,0.37341774,0.3607595,0.48734176,0.443038,0.56329113,0.47468355,0.53797466,0.47468355,0.48734176,0.39873418,0.34810126,0.2658228,0.03164557,0.12658228,0.3164557,0.25949368,0.56329113,0.6962025,0.70886075,0.3960396,0.75247526,0.0,0.73417723,0.65189874,0.5949367,0.51898736,0.33544305,0.10759494,0.03797468,0.28481013,0.4556962,0.46835443,0.7468355,0.8019802,0.8637536,0.8588985,0.88742226,0.8460021,0.85148513,0.7531645,0.5949367,0.60126585,0.2658228,0.12025317,0.056962024,0.29113925,0.42405063,0.56962025,0.7227723,0.86951905,0.8856016,0.90972537,0.8997117,0.8878774,0.8871188,0.86481565,0.57425743,0.7151899,0.35443038,0.23417722,0.12025317,0.03164557,0.29113925,0.4113924,0.39873418,0.65346533,0.8595054,0.8980428,0.94462144,0.988014,0.94978,0.9414353,0.88529813,0.85510546,0.6732673,0.65189874,0.38607594,0.2721519,0.10759494,0.03797468,0.2278481,0.37974682,0.60126585,0.41584158,0.89121526,0.8854498,0.955242,0.46851766,0.0060688816,0.45546958,1.0,0.8953118,0.8680018,0.46534654,0.5063291,0.39873418,0.29113925,0.01898734,0.10759494,0.3227848,0.3607595,0.73417723,0.8837809,0.9048703,0.9752693,0.019268699,0.02002731,0.9737521,0.8931877,0.866788,0.8101266,0.556962,0.23417722,0.278481,0.006329114,0.18354431,0.48101267,0.556962,0.7326733,0.8877257,0.9317251,0.46973145,0.47185555,0.9282355,0.8526779,0.56435645,0.6835443,0.34177214,0.25316456,0.01898734,0.15822785,0.35443038,0.37341774,0.6772152,0.8535882,0.86420876,0.99560004,0.0,0.013199818,0.9441663,0.89956003,0.89834625,0.70886075,0.39240506,0.3607595,0.21518987,0.025316456,0.29746836,0.37974682,0.5443038,0.77227724,0.85161585,0.913215,0.95281446,0.46715218,0.008799879,0.4362009,0.9447732,0.9041117,0.8519193,0.5148515,0.70253164,0.43037975,0.19620253,0.01898734,0.044303797,0.3164557,0.49367088,0.556962,0.7227723,0.86056745,0.90198755,0.8956152,0.9884691,0.9669246,0.9347595,0.88636017,0.8560158,0.31683168,0.6898734,0.35443038,0.29113925,0.06962025,0.101265825,0.24683544,0.4620253,0.6772152,0.9405941,0.8686087,0.90684265,0.902291,0.8950083,0.88681537,0.87027764,0.8507055,0.5445545,0.5316456,0.4620253,0.20886075,0.050632913,0.088607594,0.28481013,0.4556962,0.56329113,0.9683544,1.0,0.8727052,0.8771051,0.8663329,0.86891216,0.7029703,0.664557,0.5822785,0.47468355,0.39240506,0.08227848,0.17721519,0.221519,0.38607594,0.43670887,0.70886075,1.0,0.7821782,0.7227723,0.45544556,0.96202534,0.5822785,0.6075949,0.3607595,0.20253165,0.1392405,0.15189873,0.278481,0.48101267,0.39873418,0.6455696,0.5949367,0.6708861,0.65822786,0.51265824,0.443038,0.4050633,0.48734176,0.23417722,0.10759494,0.006329114,0.19620253,0.2721519,0.33544305,0.3164557,0.43037975,0.4113924,0.48101267,0.43670887,0.25316456,0.34810126,0.19620253,0.006329114,0.01898734,0.15822785,0.24683544,0.2658228,0.23417722,0.21518987,0.2658228,0.18987341,0.15189873,0.012658228,0.0,0.06962025,0.15822785,0.10759494,0.19620253,0.12025317,0.012658228
444,0.020547945,0.09589041,0.16438356,0.1369863,0.14383562,0.08219178,0.0,0.04109589,0.11643836,0.10273973,0.28767124,0.44520548,0.41095892,0.30136988,0.19863014,0.20547946,0.04109589,0.02739726,0.21232876,0.28767124,0.43835616,0.26027396,0.31506848,0.4178082,0.4178082,0.33561644,0.42465752,0.23287672,0.20547946,0.04109589,0.04109589,0.25342464,0.31506848,0.49315068,0.5410959,0.55479455,0.56164384,0.6232877,0.60273975,0.5410959,0.4041096,0.30136988,0.25342464,0.061643835,0.1369863,0.28082192,0.3561644,0.47945204,0.65068495,0.8287671,0.0,0.14285715,0.3452381,0.98630136,0.5890411,0.53424656,0.47260273,0.21917808,0.09589041,0.07534247,0.30136988,0.26712328,0.6438356,1.0,0.5714286,0.87214404,0.88046604,0.8673022,0.8986231,0.52380955,0.8287671,0.51369864,0.46575344,0.2739726,0.08219178,0.13013698,0.37671232,0.42465752,0.7876712,0.48809522,0.8489938,0.870631,0.8750189,0.9067938,0.8748676,0.8996822,0.86609167,0.3452381,0.6643836,0.4041096,0.4178082,0.17123288,0.0890411,0.26027396,0.369863,0.56164384,0.3809524,0.87577546,0.8954456,0.9676199,0.97110003,0.99742776,0.95127857,0.8934786,0.90285975,0.13095239,0.6369863,0.43835616,0.39726028,0.07534247,0.020547945,0.21232876,0.5890411,0.6643836,0.6547619,0.8789529,0.9247995,0.95400214,0.46451807,0.020577999,0.4819186,0.95566654,0.90528065,0.8639734,0.61904764,0.5684931,0.3561644,0.28082192,0.047945205,0.17123288,0.3561644,0.44520548,0.84931505,0.85504615,0.88440007,0.9732183,0.0027235588,0.011953397,0.9825995,0.9175367,0.87441367,0.98630136,0.6369863,0.32876712,0.16438356,0.0,0.3561644,0.43835616,0.67808217,0.8214286,0.87940687,0.95445603,0.46058404,0.45559087,0.9606597,0.8930247,1.0,0.69863015,0.43835616,0.24657534,0.01369863,0.15753424,0.39726028,0.41095892,0.9520548,0.8778938,0.90815556,0.96640944,0.0,0.012407323,1.0,0.90694505,0.876532,0.86986303,0.5068493,0.36301368,0.16438356,0.047945205,0.14383562,0.51369864,0.5068493,0.3809524,0.87743986,0.90981996,0.9668634,0.4801029,0.024512028,0.42442125,0.9872901,0.9108791,0.8766833,0.44047618,0.75342464,0.5410959,0.28767124,0.04109589,0.047945205,0.28082192,0.33561644,0.65068495,0.77380955,0.87411106,0.8993796,0.9515812,0.97881675,0.965199,0.9294901,0.90528065,0.8698744,0.29761904,0.43150684,0.47260273,0.26027396,0.05479452,0.13013698,0.34246576,0.47260273,0.58219177,0.7619048,0.85807234,0.88122255,0.903465,0.8645786,0.9090634,0.9007414,0.86442727,0.45238096,0.67808217,0.49315068,0.34246576,0.2739726,0.08219178,0.19863014,0.4520548,0.65068495,0.9589041,0.8333333,0.88273567,0.88621575,0.9175367,0.8568618,0.52380955,0.75342464,0.6438356,0.42465752,0.36301368,0.1780822,0.1780822,0.26027396,0.4041096,0.39726028,0.5068493,0.8150685,0.2857143,0.42857143,0.39285713,0.760274,0.82191783,0.4520548,0.4041096,0.20547946,0.15068494,0.09589041,0.32876712,0.28082192,0.39041096,0.4520548,0.5,0.6369863,0.67808217,0.5958904,0.6369863,0.44520548,0.31506848,0.21917808,0.08219178,0.01369863,0.21232876,0.1849315,0.43150684,0.369863,0.38356164,0.4520548,0.49315068,0.41095892,0.33561644,0.38356164,0.26027396,0.04109589,0.02739726,0.13013698,0.14383562,0.34246576,0.32876712,0.43150684,0.3561644,0.21917808,0.10958904,0.0,0.020547945,0.12328767,0.19863014,0.14383562,0.16438356,0.061643835,0.05479452
475,0.0,0.08609272,0.16556291,0.09271523,0.13907285,0.09933775,0.01986755,0.01986755,0.13245033,0.11258278,0.24503312,0.28476822,0.35099337,0.19205298,0.13907285,0.29801324,0.0066225166,0.0066225166,0.09271523,0.41721854,0.25827813,0.410596,0.54966885,0.45695364,0.46357617,0.30463576,0.26490065,0.29139072,0.09933775,0.0,0.09271523,0.1986755,0.3642384,0.50993377,0.46357617,0.40397352,0.7350993,0.4437086,0.6225166,0.7152318,0.33112583,0.21854305,0.22516556,0.046357617,0.17880794,0.3178808,0.41721854,0.5562914,0.65562916,0.8013245,0.2735849,0.35849056,0.46226415,0.794702,0.8278146,0.5033113,0.47019866,0.23841059,0.09271523,0.07284768,0.45033112,0.4437086,0.7218543,0.74834436,0.6226415,0.8344705,0.85152775,0.8611688,0.8619104,0.5849057,0.6754967,0.57615894,0.39072847,0.24503312,0.105960265,0.059602648,0.25827813,0.40397352,0.66225165,0.35849056,0.8573124,0.8562741,0.8739247,0.87896764,0.8678434,0.8651735,0.837437,0.3207547,0.58278143,0.50993377,0.23178808,0.11258278,0.08609272,0.205298,0.4437086,0.7086093,0.6320755,0.8387719,0.89869475,0.91412044,0.9520914,0.95194304,0.92064667,0.910264,0.85152775,0.49056605,0.54304636,0.37748346,0.23841059,0.0397351,0.03311258,0.13245033,0.29801324,0.5562914,0.6509434,0.8494512,0.87941265,0.96499556,0.478938,0.0,0.47567487,0.91130227,0.8724414,0.8623554,0.0,0.62913907,0.410596,0.25827813,0.052980132,0.0794702,0.29139072,0.4834437,0.6754967,0.8467814,0.9010679,0.95520616,0.010531,0.010679323,0.9442302,0.8656185,0.84826463,0.8741722,0.35099337,0.29801324,0.1589404,0.026490066,0.30463576,0.37086093,0.6423841,0.7169811,0.8340255,0.94378525,0.452833,0.45891428,0.93533075,0.88193417,0.8584906,0.78145695,0.38410595,0.25827813,0.0066225166,0.23841059,0.33112583,0.51655626,0.7682119,0.85909224,0.88148916,0.957431,0.018688817,0.014980718,0.9509048,0.8656185,0.847523,0.8344371,0.74172187,0.42384106,0.17218544,0.01986755,0.2781457,0.35099337,0.51655626,0.24528302,0.8432216,0.90611094,0.9654405,0.47345,0.023138534,0.48724413,0.9342925,0.88549393,0.8678434,0.4056604,0.5629139,0.3576159,0.30463576,0.013245033,0.105960265,0.21192053,0.5629139,0.6821192,0.6509434,0.8607238,0.8684367,0.9123406,0.9428953,1.0,0.8886087,0.873183,0.8758529,0.6320755,0.589404,0.46357617,0.24503312,0.0794702,0.33112583,0.397351,0.41721854,0.6490066,0.41509435,0.858499,0.8764462,0.86888164,0.884604,0.8964699,0.87214476,0.8562741,0.3962264,0.6423841,0.40397352,0.21192053,0.21192053,0.105960265,0.23841059,0.47682118,0.49006623,0.66887414,0.8301887,0.8636903,0.8857906,0.8798576,0.8617621,1.0,0.92715234,0.77483445,0.5298013,0.25165564,0.11258278,0.09271523,0.40397352,0.4370861,0.6754967,0.6092715,0.7615894,0.4811321,0.509434,0.4811321,1.0,0.8013245,0.47682118,0.43046358,0.3245033,0.13907285,0.16556291,0.2781457,0.3112583,0.37748346,0.66225165,0.58278143,0.56953645,0.6225166,0.5960265,0.53642386,0.62913907,0.33112583,0.24503312,0.03311258,0.01986755,0.13245033,0.17880794,0.25827813,0.3576159,0.29801324,0.37086093,0.30463576,0.397351,0.21854305,0.33112583,0.17218544,0.026490066,0.01986755,0.17218544,0.17880794,0.18543047,0.21854305,0.21854305,0.22516556,0.17880794,0.13245033,0.03311258,0.0397351,0.06622516,0.13907285,0.09933775,0.12582782,0.06622516,0.0397351
590,0.02173913,0.1521739,0.17391305,0.057971016,0.21014492,0.123188406,0.014492754,0.007246377,0.18115942,0.36956522,0.32608697,0.2753623,0.38405797,0.28985506,0.23913044,0.1594203,0.036231883,0.014492754,0.19565217,0.3478261,0.3115942,0.5652174,0.4710145,0.47826087,0.46376812,0.42753622,0.45652175,0.22463769,0.0942029,0.072463766,0.06521739,0.2753623,0.442029,0.6086956,0.5652174,0.5289855,0.615942,0.8115942,0.64492756,0.57246375,0.49275362,0.4347826,0.35507247,0.07971015,0.14492753,0.2826087,0.4710145,0.557971,0.5507246,0.81884056,0.25531915,0.5531915,0.42553192,0.8115942,0.8913044,0.5,0.4347826,0.29710144,0.072463766,0.10144927,0.32608697,0.36956522,0.6956522,0.9782609,1.0,0.8722281,0.88535225,0.88655907,0.86181927,0.63829786,0.942029,0.7826087,0.35507247,0.39855072,0.08695652,0.11594203,0.26086956,0.46376812,0.7463768,0.5319149,0.8619701,0.9078292,0.91612613,0.93045706,0.90903604,0.89802384,0.8781113,0.88297874,0.68115944,0.49275362,0.42028984,0.07971015,0.14492753,0.3188406,0.48550725,0.5797101,0.68085104,0.88414544,0.93181473,0.92668575,0.9719415,0.9781264,0.92864686,0.9402625,0.8855031,0.5425532,0.78985506,0.39855072,0.39855072,0.057971016,0.050724637,0.23188406,0.42028984,0.64492756,0.25531915,0.88278776,0.89093375,0.94041336,0.47850356,0.0,0.5062604,1.0,0.89636445,0.907075,0.5744681,0.7536232,0.5869565,0.32608697,0.028985508,0.13768116,0.42753622,0.5652174,0.98550725,0.84386784,0.915221,0.98551816,0.010408809,0.009654548,0.9820486,0.92170763,0.8806758,0.8043478,0.65217394,0.3768116,0.10869565,0.072463766,0.33333334,0.47826087,0.68115944,0.5531915,0.9066224,0.9461457,0.46266404,0.4723186,0.92668575,0.9057173,0.23404256,0.85507244,0.47826087,0.2753623,0.014492754,0.23913044,0.4347826,0.6666667,0.942029,0.879469,0.89757127,0.96862274,0.014632675,0.002866194,0.97963494,0.9150702,0.8832403,0.8913044,0.51449275,0.26086956,0.16666667,0.007246377,0.20289855,0.38405797,0.5652174,0.3617021,0.8532207,0.8848997,0.99140143,0.4593453,0.0060340925,0.45994872,1.0,0.94478804,0.89349824,0.06382979,0.71014494,0.39130434,0.20289855,0.036231883,0.123188406,0.3188406,0.35507247,0.78985506,0.7340425,0.87871474,0.907075,0.9582139,0.95353746,0.9618344,0.94795597,0.897873,0.8624227,0.5638298,0.7753623,0.4710145,0.22463769,0.08695652,0.08695652,0.39855072,0.5362319,0.7246377,0.0,0.85970736,0.8829386,0.9054156,0.87961984,0.87735707,0.8710213,0.88203347,0.39361703,0.8913044,0.442029,0.35507247,0.123188406,0.07971015,0.28985506,0.615942,0.6086956,0.9057971,0.69148934,0.8609142,0.8950068,0.8848997,0.87780964,0.88297874,1.0,0.5217391,0.39130434,0.46376812,0.10144927,0.1521739,0.32608697,0.39130434,0.557971,0.76811594,0.8768116,0.5212766,0.4574468,0.4574468,0.98550725,0.85507244,0.49275362,0.65217394,0.1521739,0.18115942,0.11594203,0.20289855,0.4347826,0.5869565,0.51449275,0.8043478,0.8115942,0.5869565,0.71014494,0.45652175,0.47826087,0.3188406,0.2173913,0.08695652,0.02173913,0.24637681,0.3115942,0.42753622,0.33333334,0.5,0.44927537,0.45652175,0.42028984,0.41304347,0.28985506,0.19565217,0.02173913,0.036231883,0.18115942,0.2173913,0.35507247,0.3768116,0.41304347,0.26086956,0.26811594,0.19565217,0.036231883,0.028985508,0.07971015,0.22463769,0.1594203,0.1521739,0.07971015,0.007246377
874,0.01923077,0.12179487,0.1923077,0.083333336,0.115384616,0.08974359,0.044871796,0.012820513,0.21153846,0.3846154,0.21153846,0.27564102,0.25641027,0.2820513,0.25641027,0.17948718,0.032051284,0.01923077,0.25641027,0.21153846,0.28846154,0.35897437,0.46153846,0.4871795,0.5897436,0.35897437,0.26923078,0.23076923,0.21153846,0.012820513,0.16025642,0.1923077,0.42948717,0.4871795,0.43589744,0.5,0.61538464,0.724359,0.7307692,0.5897436,0.42307693,0.25641027,0.25641027,0.057692308,0.115384616,0.25641027,0.4679487,0.4679487,0.6025641,0.82051283,0.17525773,0.88659793,0.39175257,0.76282054,0.5769231,0.5192308,0.4551282,0.1923077,0.15384616,0.07692308,0.25641027,0.42307693,0.6602564,1.0,0.46391752,0.84266466,0.8505988,0.8582335,0.872006,0.9587629,0.71794873,0.55128205,0.3846154,0.23717949,0.09615385,0.12179487,0.35897437,0.4551282,0.53846157,0.15463917,0.85778445,0.8672156,0.91242516,0.89221555,0.87649703,0.8700599,0.8532934,0.0,0.5448718,0.26923078,0.2820513,0.15384616,0.07692308,0.26923078,0.44230768,0.6217949,0.2371134,0.8538922,0.88293415,0.9082335,1.0,0.9791916,0.9702096,0.8682635,0.8860778,0.45360824,0.51282054,0.48076922,0.22435898,0.07692308,0.070512824,0.22435898,0.46153846,0.5576923,0.371134,0.88083833,0.87754494,0.96437126,0.49326348,0.021706587,0.46482036,0.94685626,0.8877246,0.8857784,0.30927834,0.4871795,0.5448718,0.21153846,0.0064102565,0.13461539,0.35897437,0.5833333,0.6666667,0.84131736,0.8931138,0.9661677,0.02260479,0.016616767,0.9721557,0.8830838,0.87050897,0.8076923,0.6217949,0.41666666,0.25,0.032051284,0.1923077,0.4679487,0.64102566,0.53608245,0.8663174,0.9356288,0.4729042,0.4721557,0.9329341,0.8754491,1.0,0.7051282,0.39102563,0.19871795,0.044871796,0.10897436,0.31410256,0.53846157,0.8397436,0.83293414,0.8988024,0.9688623,0.021257484,0.0,0.9541916,0.8979042,0.872006,0.73717946,0.5576923,0.37820512,0.15384616,0.06410257,0.22435898,0.39102563,0.50641024,0.12371134,0.8950599,0.8941617,0.9799401,0.46976048,0.01002994,0.43937126,0.95598805,0.9001497,0.88458085,0.34020618,0.7051282,0.44230768,0.23076923,0.012820513,0.07692308,0.21153846,0.40384614,0.47435898,0.21649484,0.8552395,0.917515,0.8980539,0.9618263,0.96032935,0.9065868,0.8723054,0.83488023,0.13402061,0.69871795,0.33974358,0.15384616,0.102564104,0.14102565,0.19871795,0.42948717,0.7307692,0.24742268,0.8565868,0.85568863,0.9064371,0.8787425,0.8923653,0.8541916,0.8658683,0.12371134,0.43589744,0.42307693,0.40384614,0.044871796,0.09615385,0.3525641,0.37179488,0.5448718,0.89102566,0.5463917,0.8732036,0.8582335,0.8585329,0.877994,0.58762884,0.7692308,0.4679487,0.46153846,0.28846154,0.115384616,0.12820514,0.25641027,0.30769232,0.35897437,0.60897434,0.89102566,0.52577317,0.6597938,0.34020618,0.8525641,0.78205127,0.5,0.32692307,0.25641027,0.115384616,0.057692308,0.27564102,0.32692307,0.32692307,0.5833333,0.5448718,0.60897434,0.724359,0.69871795,0.34615386,0.37179488,0.5576923,0.27564102,0.14102565,0.012820513,0.25,0.21153846,0.20512821,0.41025642,0.40384614,0.4871795,0.41666666,0.3846154,0.35897437,0.3525641,0.1923077,0.01923077,0.032051284,0.1923077,0.23717949,0.32692307,0.21153846,0.2948718,0.2820513,0.26923078,0.102564104,0.051282052,0.0064102565,0.083333336,0.22435898,0.070512824,0.09615385,0.115384616,0.03846154
