lumi,d2_0,d2_1,d2_3,d2_4,d2_7,d2_9,d2_12,d2_13,d2_16,d2_19,d2_21,d2_25,d2_27,d2_28,d2_31,d2_36,d2_37,d2_39,d2_43,d2_48,d2_49,d2_52,d2_57,d2_61,d2_63,d2_64,d2_67,d2_73,d2_75,d2_76,d2_79,d2_81,d2_84,d2_91,d2_93,d2_97,d2_100,d2_103,d2_108,d2_109,d2_111,d2_112,d2_117,d2_121,d2_124,d2_127,d2_129,d2_133,d2_139,d2_144,d2_147,d2_148,d2_151,d2_156,d2_157,d2_163,d2_169,d2_171,d2_172,d2_175,d2_181,d2_183,d2_189,d2_192,d2_193,d2_196,d2_199,d2_201,d2_208,d2_211,d2_217,d2_219,d2_223,d2_225,d2_228,d2_229,d2_237,d2_241,d2_243,d2_244,d2_247,d2_252,d2_256,d2_259,d2_268,d2_271,d2_273,d2_277,d2_279,d2_283,d2_289,d2_291,d2_292,d2_300,d2_301,d2_304,d2_307,d2_309,d2_313,d2_316,d2_324,d2_325,d2_327,d2_336
93,106.0295181274414,455.64251708984375,372.9989013671875,323.31903076171875,510.13763427734375,208.059814453125,189.4837646484375,367.1206359863281,157.36866760253906,323.611083984375,302.38616943359375,154.6798553466797,146.85968017578125,302.522705078125,281.4466552734375,134.6221923828125,273.4649963378906,254.05209350585938,265.71319580078125,113.58586120605469,324.0810546875,213.40036010742188,174.95631408691406,139.7701416015625,155.97967529296875,77.86378479003906,127.04108428955078,121.25424194335938,59.985748291015625,93.3350830078125,86.39984893798828,48.27740478515625,88.34952545166016,146.3056182861328,85.56555938720703,76.48953247070312,37.95222473144531,73.67195129394531,46.952430725097656,85.18378448486328,65.16973114013672,79.91510009765625,75.76329040527344,41.03170394897461,86.17403411865234,85.53431701660156,87.40769958496094,183.95706176757812,92.24649047851562,46.52835464477539,137.227294921875,88.21357727050781,87.37396240234375,86.53314208984375,87.8473129272461,83.74490356445312,114.71874237060547,74.3121337890625,77.24374389648438,72.68169403076172,68.59663391113281,68.95272064208984,62.17643356323242,27.753618240356445,55.236812591552734,80.80518341064453,52.26507568359375,48.54546356201172,41.46238327026367,37.69932556152344,65.61174011230469,31.65605354309082,27.454099655151367,12.302250862121582,22.447694778442383,22.659420013427734,17.3631591796875,14.383220672607422,7.6728620529174805,14.575926780700684,25.09189224243164,10.8515043258667,4.133374214172363,15.412416458129883,5.159632205963135,5.354757785797119,8.83291244506836,3.794266700744629,3.012918472290039,2.6483936309814453,0.7180213928222656,1.5912624597549438,1.2346142530441284,0.5700483918190002,1.6448224782943726,0.7267379760742188,0.28649449348449707,0.4457046687602997,0.15700481832027435,0.1780088096857071,0.013967654667794704,0.046523839235305786,0.0178533922880888,0.0019953791052103043
878,98.70038604736328,415.072265625,340.58660888671875,294.10791015625,462.85382080078125,186.70303344726562,171.32357788085938,333.74041748046875,143.04339599609375,295.19140625,274.5345458984375,144.80435180664062,135.7698516845703,276.59857177734375,257.8493957519531,124.36550903320312,252.05776977539062,232.02737426757812,248.83009338378906,104.80352783203125,294.6898498535156,198.09246826171875,158.86798095703125,122.8306884765625,139.83847045898438,70.50418090820312,111.93490600585938,108.9774398803711,53.63370895385742,78.17638397216797,71.32926177978516,43.95113754272461,74.79512786865234,120.85015869140625,73.28909301757812,67.09687042236328,32.86293029785156,61.618202209472656,42.77906799316406,74.07124328613281,49.48268127441406,65.297607421875,59.25453567504883,31.350906372070312,67.15616607666016,71.24645233154297,71.83613586425781,143.3820037841797,73.04544830322266,35.28761291503906,107.94136047363281,72.8469467163086,71.94734191894531,70.45378875732422,67.90882110595703,66.23724365234375,94.62970733642578,61.18602752685547,62.02155685424805,58.33616256713867,55.08723068237305,55.97837448120117,50.55094909667969,22.430858612060547,44.654212951660156,64.98487091064453,42.8564338684082,39.13618850708008,33.849693298339844,31.17776870727539,52.59292221069336,24.749799728393555,21.925251007080078,10.444962501525879,18.75308609008789,18.401538848876953,14.309967994689941,12.498157501220703,5.8042778968811035,11.096214294433594,19.990224838256836,8.284490585327148,3.6857876777648926,12.704055786132812,4.260294437408447,3.6456496715545654,6.720635890960693,2.733696222305298,2.5086519718170166,1.937109351158142,0.6070341467857361,1.2381829023361206,0.9544944763183594,0.39601027965545654,1.169283390045166,0.5040057897567749,0.18146128952503204,0.34730005264282227,0.11112002283334732,0.1381189078092575,0.0048069218173623085,0.032927416265010834,0.006889921147376299,0.0030443836003541946
444,99.81089782714844,428.43585205078125,354.9958801269531,306.2180480957031,478.65985107421875,197.44683837890625,177.5606231689453,347.608642578125,149.98583984375,305.69305419921875,287.19219970703125,148.85049438476562,137.5024871826172,287.86322021484375,271.3158874511719,128.15773010253906,258.60565185546875,242.26022338867188,256.38226318359375,106.55885314941406,309.3115539550781,201.84445190429688,165.12933349609375,128.75656127929688,145.21702575683594,73.7139892578125,119.17485046386719,111.34049224853516,56.84770202636719,84.05335235595703,76.95379638671875,42.51628875732422,79.17005157470703,128.20458984375,79.25208282470703,67.9764404296875,34.780845642089844,64.91065216064453,44.07326126098633,75.56079864501953,56.041107177734375,70.95409393310547,67.10545349121094,36.44576644897461,74.95869445800781,78.5065689086914,79.89098358154297,159.84542846679688,79.71745300292969,39.453651428222656,119.96279907226562,78.08968353271484,77.75483703613281,76.01922607421875,77.13491821289062,73.86988067626953,102.30865478515625,66.0624008178711,68.6973876953125,64.73062896728516,61.04024887084961,61.6224250793457,55.486759185791016,24.289081573486328,48.90740966796875,71.30240631103516,46.775115966796875,42.88797378540039,36.63106918334961,33.89557647705078,57.66020965576172,27.537343978881836,24.34621810913086,11.19375228881836,20.502628326416016,20.50863265991211,15.879717826843262,13.286637306213379,6.602270126342773,12.78270149230957,22.52777862548828,9.617752075195312,3.822950601577759,13.76534366607666,4.650027275085449,4.727904319763184,7.6933770179748535,3.3177900314331055,2.646181583404541,2.196660041809082,0.6519047021865845,1.3539127111434937,1.1723586320877075,0.47588664293289185,1.3512853384017944,0.6330455541610718,0.271157830953598,0.37502342462539673,0.1736723631620407,0.18596358597278595,0.014543065801262856,0.05526364967226982,0.014824544079601765,0.011915931478142738
475,95.93498229980469,412.05450439453125,334.8841247558594,289.99169921875,457.1328125,185.95010375976562,167.80184936523438,329.3026123046875,140.913818359375,289.7218933105469,273.5789794921875,143.90643310546875,132.24114990234375,269.1365966796875,256.52935791015625,124.32176208496094,245.01766967773438,230.3487548828125,244.01925659179688,100.45098114013672,290.8367614746094,195.19284057617188,158.65206909179688,120.90892791748047,136.59312438964844,69.02251434326172,112.08860778808594,106.26526641845703,53.14136505126953,78.3180923461914,72.9296646118164,42.7314453125,72.46665954589844,121.34294128417969,72.34664916992188,67.1666259765625,31.477487564086914,60.11260986328125,41.55253219604492,73.9994125366211,51.05583572387695,66.37479400634766,61.66342544555664,32.15666580200195,68.53644561767578,75.67237091064453,74.18022918701172,148.67495727539062,75.65826416015625,37.53704833984375,113.44103240966797,74.76600646972656,74.64994812011719,71.8724594116211,72.49884796142578,68.55110168457031,94.87908935546875,61.531253814697266,62.41806411743164,59.43705368041992,55.1936149597168,56.11077117919922,50.738555908203125,21.790973663330078,43.44626235961914,63.814327239990234,42.3119010925293,38.50838851928711,32.93461608886719,30.46577262878418,50.739891052246094,24.08500099182129,21.126699447631836,9.950265884399414,18.052019119262695,17.388967514038086,13.28363037109375,11.25441837310791,5.446866035461426,10.49567985534668,18.68953514099121,7.902109146118164,3.3113465309143066,11.64133071899414,3.843515634536743,3.656506061553955,6.3748087882995605,2.5811150074005127,2.226919412612915,1.804306983947754,0.553045928478241,1.1306521892547607,0.9711855053901672,0.3865620195865631,1.1496864557266235,0.508047878742218,0.18657073378562927,0.31577563285827637,0.13078373670578003,0.16806280612945557,0.007280382327735424,0.044910311698913574,0.008859260007739067,0.004912065342068672
590,108.09954071044922,464.87908935546875,382.6275329589844,329.5369873046875,519.1036376953125,212.65478515625,191.56541442871094,371.9654846191406,160.9530029296875,328.312744140625,306.4101867675781,158.9700164794922,148.5386505126953,304.0447082519531,288.1893615722656,137.96603393554688,275.46240234375,255.58648681640625,273.3741760253906,112.51990509033203,330.8706359863281,220.6593017578125,180.16384887695312,140.09632873535156,156.7789306640625,81.50848388671875,132.3558349609375,127.95028686523438,61.414939880371094,94.96903228759766,88.85469818115234,50.7880859375,92.01697540283203,153.68516540527344,90.94002532958984,81.56327056884766,39.570865631103516,74.83386993408203,52.66074752807617,92.53956604003906,66.70320892333984,83.20272064208984,80.399169921875,42.058372497558594,88.45484924316406,94.41293334960938,96.88308715820312,191.16053771972656,96.83354187011719,46.652915954589844,143.40499877929688,96.10794830322266,94.24565887451172,91.75911712646484,90.97975158691406,88.68915557861328,122.52497863769531,79.72779846191406,81.28260040283203,77.34610748291016,71.51846313476562,72.77796173095703,65.21076202392578,29.090839385986328,57.79593276977539,83.63159942626953,54.47540283203125,49.90462875366211,42.972164154052734,39.598915100097656,66.53266143798828,31.25887680053711,27.911785125732422,13.125288009643555,24.02425765991211,23.05869483947754,17.776411056518555,15.622763633728027,7.22484827041626,14.030667304992676,25.134098052978516,10.418612480163574,4.404326915740967,15.568155288696289,5.0398030281066895,4.709198951721191,8.441816329956055,3.4119932651519775,3.0217392444610596,2.3548624515533447,0.7737870216369629,1.4845621585845947,1.2742072343826294,0.430161714553833,1.4336271286010742,0.6028144955635071,0.3056080639362335,0.4003360867500305,0.19775258004665375,0.20489394664764404,0.014702793210744858,0.06805293262004852,0.02415458671748638,0.009031715802848339
874,94.21879577636719,410.4905090332031,335.8481140136719,291.24908447265625,458.9062194824219,188.595947265625,169.81704711914062,330.060546875,143.1114959716797,290.1809387207031,276.2215576171875,143.85757446289062,131.96922302246094,272.29864501953125,259.42681884765625,125.43705749511719,246.1249542236328,231.64724731445312,243.7195587158203,100.71859741210938,296.42816162109375,194.2248077392578,159.51568603515625,122.48011016845703,134.34481811523438,68.8083267211914,112.95925903320312,104.83162689208984,52.84193801879883,79.56997680664062,71.81757354736328,41.065093994140625,70.74867248535156,118.34054565429688,69.33900451660156,62.59178924560547,29.994285583496094,57.440067291259766,40.2730827331543,70.67784118652344,50.43834686279297,65.06320190429688,61.67769241333008,32.014793395996094,67.69072723388672,73.1871337890625,75.09303283691406,147.44566345214844,74.87096405029297,35.91246795654297,111.64830780029297,74.97782135009766,73.01625061035156,72.19615173339844,69.1092758178711,68.33875274658203,96.3926010131836,62.863895416259766,62.72410583496094,59.75205993652344,55.26093292236328,55.91606903076172,50.80770492553711,22.870561599731445,45.08464813232422,65.75685119628906,43.4330940246582,39.75065231323242,34.14898681640625,32.18911361694336,53.51641082763672,25.14974021911621,22.334068298339844,10.701595306396484,19.4580020904541,18.504602432250977,14.32503604888916,12.91115951538086,5.905242919921875,11.282711029052734,20.274980545043945,8.478961944580078,3.8602890968322754,13.24638557434082,4.484631061553955,3.7253456115722656,7.373769283294678,2.8400726318359375,2.789858818054199,2.095414400100708,0.7731755971908569,1.4094349145889282,1.2719430923461914,0.39981919527053833,1.359878420829773,0.4992603361606598,0.3542899489402771,0.36727482080459595,0.2067718505859375,0.20973043143749237,0.012327417731285095,0.06426693499088287,0.023668641224503517,0.005752794444561005
252,93.44969177246094,416.6940612792969,335.74786376953125,294.57586669921875,457.39190673828125,188.5802459716797,168.59005737304688,327.52154541015625,143.3062744140625,290.9170227050781,276.9725646972656,140.96768188476562,133.9947509765625,272.3402404785156,260.9913635253906,126.64555358886719,246.51409912109375,234.33242797851562,243.0414276123047,101.14469909667969,297.9184265136719,194.32571411132812,160.91165161132812,123.4648666381836,132.8209686279297,68.06629943847656,113.17835235595703,103.31900024414062,48.77579879760742,79.29349517822266,72.03150177001953,42.233917236328125,69.20890045166016,116.51185607910156,65.52303314208984,62.40578079223633,27.404855728149414,54.06873321533203,39.10673904418945,68.86271667480469,49.75310134887695,63.48786544799805,60.17241287231445,30.704927444458008,66.33185577392578,73.8796157836914,73.2348861694336,144.25164794921875,73.53872680664062,35.89501953125,110.45343017578125,74.83216857910156,73.3711929321289,71.88481140136719,70.1707992553711,68.24541473388672,95.8988037109375,62.8114128112793,62.879024505615234,60.10513687133789,55.935977935791016,56.124046325683594,50.52154541015625,22.767114639282227,44.89414978027344,64.74441528320312,42.02288818359375,38.430206298828125,33.35443115234375,30.89948081970215,51.32966232299805,24.125202178955078,21.30331039428711,10.24682903289795,18.521785736083984,17.55354881286621,13.604826927185059,11.93456745147705,5.356255531311035,10.26846981048584,18.65355110168457,7.5833516120910645,3.4143595695495605,11.487613677978516,3.7396881580352783,3.169698476791382,5.9417290687561035,2.316920042037964,2.214693069458008,1.6188971996307373,0.5555047392845154,1.0355048179626465,0.9468470215797424,0.2562330663204193,0.9527577757835388,0.345306932926178,0.23500515520572662,0.26147758960723877,0.14643077552318573,0.15067636966705322,0.009073881432414055,0.048199787735939026,0.013236211612820625,0.007242455612868071
551,98.29452514648438,425.63140869140625,349.32696533203125,302.0101318359375,472.49176025390625,194.403564453125,175.61642456054688,341.97027587890625,148.03280639648438,303.0208435058594,284.7012634277344,149.4567108154297,136.5372314453125,282.6557922363281,268.7563171386719,128.3397216796875,256.0616760253906,240.5469970703125,252.91586303710938,105.34542846679688,308.08746337890625,198.571533203125,163.7576141357422,128.08953857421875,141.17042541503906,70.83453369140625,116.64599609375,105.79342651367188,56.48444747924805,82.75263977050781,72.91604614257812,40.37448501586914,73.4014663696289,122.2861557006836,72.83316040039062,61.80879592895508,31.379995346069336,58.77783966064453,39.35538101196289,70.25325775146484,52.9683723449707,66.31201171875,63.69710159301758,34.66436004638672,71.23272705078125,72.78184509277344,74.55191802978516,151.30906677246094,77.8440933227539,37.20894241333008,114.33320617675781,74.0758056640625,74.5808334350586,73.1815414428711,72.22608947753906,70.12283325195312,98.01887512207031,63.4013786315918,65.59056091308594,61.078453063964844,57.285980224609375,57.304073333740234,51.968017578125,23.158531188964844,45.96384811401367,66.58274841308594,43.12247085571289,39.882415771484375,34.084293365478516,31.529600143432617,53.72993469238281,25.429248809814453,22.323707580566406,10.35367488861084,18.781354904174805,18.402376174926758,13.911249160766602,12.22706127166748,5.9875383377075195,11.48013973236084,19.95538902282715,8.346540451049805,3.4636857509613037,12.3568115234375,4.095695495605469,3.7790255546569824,6.446991443634033,2.762235641479492,2.3496787548065186,1.9569084644317627,0.6038526296615601,1.1822117567062378,1.0348632335662842,0.3552912771701813,1.1419740915298462,0.4725802540779114,0.25426873564720154,0.32161712646484375,0.1630440056324005,0.148965522646904,0.01255648024380207,0.04375743120908737,0.01788347028195858,0.006658739876002073
312,105.37431335449219,457.18505859375,375.00335693359375,325.2637939453125,512.6370849609375,209.98306274414062,189.38690185546875,366.3022766113281,159.1591033935547,324.1109313964844,303.84991455078125,156.1477813720703,146.38841247558594,298.8893737792969,284.39105224609375,135.81710815429688,272.77813720703125,253.4510498046875,266.63031005859375,112.58409118652344,326.9518737792969,213.80250549316406,176.27674865722656,139.12405395507812,155.28985595703125,78.23941040039062,128.34335327148438,120.37787628173828,60.9947624206543,93.84304809570312,84.64605712890625,47.17247772216797,87.2342300415039,147.12110900878906,83.85404205322266,76.11091613769531,37.08316421508789,70.93270874023438,46.76306915283203,83.87541198730469,64.53266906738281,79.4745864868164,76.86634826660156,41.32862091064453,85.620361328125,87.21041107177734,89.96116638183594,181.96913146972656,93.46699523925781,44.70556640625,137.1519317626953,89.91686248779297,90.4074478149414,87.52061462402344,85.77042388916016,84.07072448730469,117.35152435302734,75.75481414794922,77.46227264404297,73.00192260742188,68.33997344970703,68.54878997802734,62.2265510559082,27.817367553710938,55.483463287353516,80.21172332763672,52.17960739135742,48.42841720581055,41.00800323486328,37.82234191894531,65.06433868408203,30.774885177612305,27.10585594177246,12.654413223266602,23.098190307617188,22.606082916259766,17.158843994140625,14.97805118560791,7.169659614562988,13.970159530639648,24.504871368408203,10.131814956665039,4.376405715942383,15.266117095947266,5.137110233306885,4.780710220336914,8.501949310302734,3.5140573978424072,3.0151381492614746,2.465613842010498,0.7716262936592102,1.6085641384124756,1.289143443107605,0.47242650389671326,1.5049742460250854,0.6495457291603088,0.29022490978240967,0.4675605893135071,0.17290227115154266,0.229779452085495,0.013300172984600067,0.06487889587879181,0.015570934861898422,0.010705018416047096
491,97.50199127197266,414.91583251953125,343.2784423828125,295.97564697265625,463.2105407714844,190.03314208984375,171.5312957763672,336.0504150390625,144.4590606689453,293.8666076660156,278.00518798828125,146.59329223632812,132.4810791015625,277.6980285644531,261.55841064453125,125.68358612060547,250.14450073242188,233.78790283203125,249.8495330810547,104.4779052734375,299.45166015625,195.3284454345703,160.4381561279297,124.0215835571289,141.17474365234375,70.81175994873047,113.75590515136719,107.18962097167969,55.43153762817383,80.1806869506836,72.12330627441406,40.8928108215332,75.30567932128906,121.91416931152344,74.3861312866211,63.214515686035156,32.930450439453125,62.125511169433594,41.14756393432617,72.18802642822266,51.671234130859375,66.41901397705078,62.724918365478516,33.554534912109375,68.94913482666016,73.11846160888672,74.96118927001953,149.38070678710938,75.85350036621094,35.746429443359375,112.05906677246094,75.4813232421875,73.87566375732422,71.43518829345703,70.0626449584961,68.50629425048828,96.77399444580078,62.411643981933594,63.842525482177734,59.91884994506836,56.468379974365234,57.503265380859375,51.815879821777344,22.503652572631836,45.111961364746094,66.43827819824219,43.6020393371582,39.837581634521484,34.304412841796875,31.93549346923828,53.76565933227539,25.521818161010742,22.16480255126953,10.69964599609375,19.496347427368164,18.614120483398438,14.472295761108398,12.993294715881348,5.873980522155762,11.445855140686035,20.726730346679688,8.386008262634277,3.749156951904297,13.29616641998291,4.3937811851501465,3.9829132556915283,7.052419185638428,2.9931223392486572,2.564312696456909,2.206159830093384,0.623606264591217,1.3323081731796265,1.0479732751846313,0.4711008667945862,1.3888676166534424,0.573540210723877,0.24973304569721222,0.4259899854660034,0.15079671144485474,0.2078687846660614,0.010679652914404869,0.055961381644010544,0.013669956475496292,0.006578667089343071
